"member_id","term","coord1D","se1D","member_name","party"
"4XG1439M",21,-0.317272305488586,0,"고영인","더불어민주당"
"MHK9919B",21,0.752025902271271,0,"곽상도","무소속"
"7469929V",21,0.43628004193306,0,"구자근","국민의힘"
"E9R4507P",21,0.599214911460876,0,"권명호","국민의힘"
"GDG1847Z",21,0.840486526489258,0,"권성동","국민의힘"
"3TO11703",21,-0.491946816444397,0,"권인숙","더불어민주당"
"B7R2742J",21,-0.357626736164093,0,"기동민","더불어민주당"
"ZKU88693",21,-0.55215585231781,0,"김경협","더불어민주당"
"X1K3667J",21,-0.354648798704147,0,"김교흥","더불어민주당"
"X7I4680R",21,0.395479947328568,0,"김기현","국민의힘"
"QHL3248U",21,-0.484606981277466,0,"김남국","더불어민주당"
"CI15627C",21,-0.585625767707825,0,"김두관","더불어민주당"
"NTT8182Q",21,-0.56402063369751,0,"김민기","더불어민주당"
"MLH1404S",21,-0.358582556247711,0,"김민석","더불어민주당"
"8Q88373R",21,-0.352404981851578,0,"김병기","무소속"
"GFF1986K",21,-0.277136296033859,0,"김병욱","더불어민주당"
"1Y73132H",21,0.378158241510391,0,"김상훈","국민의힘"
"UGH6481E",21,-0.516313314437866,0,"김상희","더불어민주당"
"9D939735",21,0.485522270202637,0,"김성원","국민의힘"
"2UD1340H",21,-0.482629358768463,0,"김성주","더불어민주당"
"L7T64271",21,-0.328696221113205,0,"김수흥","더불어민주당"
"P2N4585G",21,-0.330046117305756,0,"김승남","더불어민주당"
"ATB59635",21,-0.338409245014191,0,"김승원","더불어민주당"
"B7D7534L",21,-0.336984604597092,0,"김영배","더불어민주당"
"IOW1101J",21,0.681665360927582,0,"김영식","국민의힘"
"5765663F",21,-0.326240420341492,0,"김영진","더불어민주당"
"7BM2933Y",21,-0.386019647121429,0,"김영호","더불어민주당"
"CNZ51556",21,0.50923752784729,0,"김예지","국민의힘"
"OFE45081",21,-0.412487626075745,0,"김용민","더불어민주당"
"SVH3899R",21,0.496842116117477,0,"김용판","국민의힘"
"LQW3652K",21,0.973832786083221,0,"김웅","국민의힘"
"4L695580",21,-0.555191159248352,0,"김원이","더불어민주당"
"JZY9937U",21,-0.344025135040283,0,"김윤덕","더불어민주당"
"E1J8836Y",21,0.401245802640915,0,"김정재","국민의힘"
"9LD2641Q",21,-0.339480400085449,0,"김정호","더불어민주당"
"M2Q9024I",21,-0.399647235870361,0,"김종민","무소속"
"D6U6678O",21,-0.381775587797165,0,"김주영","더불어민주당"
"1MU99298",21,-0.377768784761429,0,"김철민","더불어민주당"
"1WE5693J",21,-0.338176339864731,0,"김태년","더불어민주당"
"P0F1530P",21,0.392279088497162,0,"김태호","국민의힘"
"JEZ3130Q",21,0.454542189836502,0,"김형동","국민의힘"
"PO64874I",21,-0.543098330497742,0,"김홍걸","더불어민주당"
"M6H1705E",21,-0.304013162851334,0,"김회재","더불어민주당"
"52P3934K",21,0.297927528619766,0,"김희곤","국민의힘"
"04T3751T",21,-0.39179664850235,0,"남인순","더불어민주당"
"0827740Q",21,-0.34938907623291,0,"노웅래","더불어민주당"
"J2O8643H",21,-0.462255507707596,0,"도종환","더불어민주당"
"8VY63414",21,0.377034097909927,0,"류성걸","국민의힘"
"FJK3396E",21,-0.308750450611115,0,"맹성규","더불어민주당"
"GOC54665",21,-0.374247908592224,0,"문정복","더불어민주당"
"4U29186R",21,-0.344184845685959,0,"문진석","더불어민주당"
"TZ228122",21,-0.425314962863922,0,"민병덕","더불어민주당"
"VRY5522V",21,-0.665541589260101,0,"민형배","더불어민주당"
"O6D8329R",21,-0.444242268800735,0,"민홍철","더불어민주당"
"K3W33496",21,-0.3520288169384,0,"박광온","더불어민주당"
"B7H6207C",21,0.498027414083481,0,"박대수","국민의힘"
"W4X85128",21,0.998683750629425,0,"박대출","국민의힘"
"N4R2421C",21,0.289714932441711,0,"박덕흠","국민의힘"
"7R156073",21,-0.359209984540939,0,"박범계","더불어민주당"
"BLC8630L",21,-0.335355281829834,0,"박병석","더불어민주당"
"HXT76735",21,-0.375256985425949,0,"박상혁","더불어민주당"
"X3170462",21,0.481230109930038,0,"박성민","국민의힘"
"IL74008M",21,-0.299963742494583,0,"박성준","더불어민주당"
"A3H7195R",21,-0.495944559574127,0,"박완주","무소속"
"PEP6922S",21,-0.551913321018219,0,"박용진","더불어민주당"
"QUO78839",21,-0.383581668138504,0,"박재호","더불어민주당"
"4019850M",21,-0.331419110298157,0,"박정","더불어민주당"
"6AU2417B",21,-0.482070982456207,0,"박주민","더불어민주당"
"BT62420K",21,-0.457960277795792,0,"박찬대","더불어민주당"
"S824682L",21,-0.327806383371353,0,"박홍근","더불어민주당"
"QQP4727N",21,0.561050891876221,0,"배준영","국민의힘"
"HSS7466Y",21,-0.339475184679031,0,"백혜련","더불어민주당"
"0PK7354M",21,-0.475139409303665,0,"서동용","더불어민주당"
"L7J93733",21,0.34292608499527,0,"서범수","국민의힘"
"FOK3459D",21,-0.350062042474747,0,"서삼석","더불어민주당"
"TKJ4800F",21,-0.340836107730865,0,"서영교","더불어민주당"
"WFU14784",21,0.729778349399567,0,"서정숙","국민의힘"
"OW53107J",21,-0.431219965219498,0,"설훈","새로운미래"
"17M85910",21,-0.314713627099991,0,"소병철","더불어민주당"
"ZDR63255",21,-0.589491426944733,0,"소병훈","더불어민주당"
"RD42006Y",21,-0.377702623605728,0,"송갑석","더불어민주당"
"SQ36001H",21,-0.31875941157341,0,"송기헌","더불어민주당"
"CNW5754J",21,0.333391457796097,0,"송석준","국민의힘"
"PAO22428",21,-0.391450136899948,0,"송영길","더불어민주당"
"3249208I",21,-0.480203032493591,0,"송옥주","더불어민주당"
"LM13674V",21,-0.335320055484772,0,"송재호","더불어민주당"
"G1570880",21,-0.423077583312988,0,"신동근","더불어민주당"
"SRP7336N",21,0.742672443389893,0,"신원식","국민의힘"
"M7O7878U",21,-0.44601982831955,0,"신정훈","더불어민주당"
"F5Y4026Q",21,-0.359196037054062,0,"신현영","더불어민주당"
"SU53086M",21,-0.909049212932587,0,"심상정","정의당"
"ZA54991S",21,-0.38688388466835,0,"안민석","더불어민주당"
"6MO8786S",21,0.762324333190918,0,"안병길","국민의힘"
"XEF29171",21,-0.370630294084549,0,"안호영","더불어민주당"
"9V18755A",21,-0.368252575397491,0,"양경숙","더불어민주당"
"VG24001G",21,0.649149298667908,0,"양금희","국민의힘"
"KUO3574J",21,-0.307204693555832,0,"양기대","더불어민주당"
"7O71647Z",21,-0.595507264137268,0,"양이원영","더불어민주당"
"PZA4062H",21,-0.424344211816788,0,"양정숙","개혁신당"
"WHV3448W",21,-0.309462279081345,0,"양향자","개혁신당"
"8348421R",21,0.50796627998352,0,"엄태영","국민의힘"
"OIA3741M",21,-0.425085365772247,0,"오기형","더불어민주당"
"MY318392",21,-0.376859724521637,0,"오영환","새로운미래"
"GE71932C",21,-0.823631703853607,0,"용혜인","기본소득당"
"V0O5343U",21,-0.355195969343185,0,"우상호","더불어민주당"
"XBT9550Q",21,-0.418785512447357,0,"우원식","무소속"
"RQQ3807K",21,-0.560764849185944,0,"위성곤","더불어민주당"
"9L57027L",21,0.738947749137878,0,"유경준","국민의힘"
"8FC9697X",21,-0.470907777547836,0,"유기홍","더불어민주당"
"MU69217P",21,0.681901633739471,0,"유상범","국민의힘"
"MRK4871S",21,0.604625165462494,0,"유의동","국민의힘"
"0WL9321T",21,-0.473770469427109,0,"유정주","더불어민주당"
"GP07421U",21,-0.471654742956161,0,"윤건영","더불어민주당"
"JMY9959W",21,-0.305899977684021,0,"윤관석","무소속"
"7JC3239L",21,0.898567318916321,0,"윤두현","국민의힘"
"MSY7784L",21,0.259841531515121,0,"윤상현","국민의힘"
"KFS1358P",21,-0.438060820102692,0,"윤영덕","더불어민주당"
"XWX1513T",21,-0.356947034597397,0,"윤영찬","더불어민주당"
"SE233396",21,-0.475728183984756,0,"윤재갑","더불어민주당"
"ZRF3039U",21,0.539865374565125,0,"윤재옥","국민의힘"
"ZDP5704Q",21,0.71465653181076,0,"윤주경","국민의힘"
"JC14718Q",21,-0.531358361244202,0,"윤준병","더불어민주당"
"M0A1658U",21,-0.313669770956039,0,"윤호중","더불어민주당"
"I7R13867",21,-0.326241701841354,0,"이개호","더불어민주당"
"RO593601",21,-0.370377331972122,0,"이동주","더불어민주당"
"OSV9142K",21,0.477114081382751,0,"이만희","국민의힘"
"6YT83269",21,0.320862591266632,0,"이명수","국민의힘"
"CFE3998F",21,-0.199542179703712,0,"이상직","무소속"
"WVU2479T",21,-0.370951741933823,0,"이상헌","무소속"
"8KF7223D",21,-0.397319555282593,0,"이성만","무소속"
"WTR5885Y",21,-0.534807145595551,0,"이소영","더불어민주당"
"D4L60530",21,-0.330652832984924,0,"이수진","무소속"
"9JF4562W",21,-0.404330730438232,0,"이용선","더불어민주당"
"G7512472",21,-0.510775685310364,0,"이용우","더불어민주당"
"16D7652C",21,-0.340977072715759,0,"이원욱","개혁신당"
"W1Q6753M",21,-0.906887173652649,0,"이은주","정의당"
"7I09543O",21,-0.33225816488266,0,"이장섭","더불어민주당"
"UQ282145",21,-0.526799321174622,0,"이재정","더불어민주당"
"O0I2045I",21,-0.31153678894043,0,"이정문","더불어민주당"
"HSW1214Q",21,0.394319921731949,0,"이종배","국민의힘"
"3RW63706",21,0.385522097349167,0,"이주환","국민의힘"
"WDS6044S",21,0.388777315616608,0,"이채익","국민의힘"
"TZP9391O",21,0.591255724430084,0,"이철규","국민의힘"
"CCU1009B",21,-0.438309252262115,0,"이해식","더불어민주당"
"EVH1507C",21,0.475816607475281,0,"이헌승","국민의힘"
"IOW8224X",21,-0.404362738132477,0,"이형석","더불어민주당"
"4T026790",21,-0.321515291929245,0,"임오경","더불어민주당"
"EH27538E",21,0.419446766376495,0,"임이자","국민의힘"
"E6U4345C",21,-0.596087753772736,0,"임종성","더불어민주당"
"RPN2293B",21,-0.336561679840088,0,"장경태","더불어민주당"
"CZB4125D",21,0.442932367324829,0,"장제원","국민의힘"
"2NV6751W",21,-0.547926723957062,0,"장철민","더불어민주당"
"GAV6441G",21,-0.981572210788727,0,"장혜영","정의당"
"TJW93720",21,-0.400448381900787,0,"전용기","더불어민주당"
"9YO73104",21,-0.337778300046921,0,"전재수","더불어민주당"
"71J2365L",21,0.59939831495285,0,"전주혜","국민의힘"
"N9X9673B",21,-0.363492429256439,0,"전혜숙","무소속"
"USR7059P",21,0.909021615982056,0,"정경희","국민의힘"
"DAY6557K",21,0.408725708723068,0,"정동만","국민의힘"
"V429892C",21,-0.301107436418533,0,"정성호","더불어민주당"
"NZF1659U",21,0.334246039390564,0,"정운천","국민의힘"
"SBK1544B",21,0.40480637550354,0,"정찬민","국민의힘"
"2385336L",21,-0.304816395044327,0,"정청래","더불어민주당"
"MD083627",21,-0.359085887670517,0,"정춘숙","더불어민주당"
"UHB5553T",21,-0.358913153409958,0,"정태호","더불어민주당"
"3425169D",21,-0.556045055389404,0,"정필모","더불어민주당"
"PFG2137X",21,0.407099902629852,0,"정희용","국민의힘"
"5KV82250",21,0.610780537128448,0,"조경태","국민의힘"
"S741317G",21,0.582381844520569,0,"조명희","국민의힘"
"FYI20317",21,-0.380341559648514,0,"조승래","더불어민주당"
"25I8709Q",21,-0.478343427181244,0,"조오섭","더불어민주당"
"IN328264",21,-0.312092065811157,0,"조정식","더불어민주당"
"T465023H",21,-0.281942963600159,0,"주철현","더불어민주당"
"8SV6917G",21,0.62462717294693,0,"주호영","국민의힘"
"68P7228G",21,-0.361408680677414,0,"진선미","더불어민주당"
"ICH23251",21,-0.669494569301605,0,"최강욱","더불어민주당"
"I5I2468R",21,-0.414429843425751,0,"최기상","더불어민주당"
"M7T9712V",21,0.672292113304138,0,"최승재","국민의힘"
"LPB30152",21,-0.354606091976166,0,"최인호","더불어민주당"
"Z7Y7827F",21,-0.333599328994751,0,"최종윤","더불어민주당"
"3DK8989T",21,0.467327862977982,0,"최춘식","국민의힘"
"A0P4646G",21,0.406640827655792,0,"최형두","국민의힘"
"QD25323M",21,-0.546259045600891,0,"최혜영","더불어민주당"
"XJC13432",21,0.366808772087097,0,"태영호","국민의힘"
"I0S53762",21,0.386856734752655,0,"하태경","국민의힘"
"JQA21112",21,0.921365439891815,0,"한기호","국민의힘"
"UB114374",21,0.819664120674133,0,"한무경","국민의힘"
"XPP2564T",21,-0.393269121646881,0,"한정애","더불어민주당"
"FU53642G",21,-0.452255040407181,0,"허영","더불어민주당"
"66W6739S",21,0.570058166980743,0,"허은아","국민의힘"
"VCP96419",21,-0.376380652189255,0,"허종식","더불어민주당"
"5MD4184K",21,-0.320744901895523,0,"홍기원","더불어민주당"
"EMC8812P",21,0.637885630130768,0,"홍석준","국민의힘"
"2N793392",21,-0.305996686220169,0,"홍성국","더불어민주당"
"KR14136C",21,-0.48860839009285,0,"홍영표","새로운미래"
"FRN1867O",21,-0.505510151386261,0,"홍익표","더불어민주당"
"XA42275R",21,-0.317838251590729,0,"홍정민","더불어민주당"
"NAL4555X",21,0.565678119659424,0,"홍준표","국민의힘"
"0YT3774N",21,-0.48793414235115,0,"황운하","조국혁신당"
"5K93695T",21,0.656577706336975,0,"김승수","국민의힘"
"NCP9875N",21,-0.986064255237579,0,"류호정","정의당"
"6U243644",21,0.382200628519058,0,"박형수","국민의힘"
"4X525582",21,0.60261470079422,0,"배현진","국민의힘"
"40E3739H",21,0.385047107934952,0,"윤창현","국민의힘"
"AE685067",21,-0.424696296453476,0,"이규민","더불어민주당"
"0767470D",21,-0.688696384429932,0,"이낙연","더불어민주당"
"ZYH1940A",21,-0.507781207561493,0,"이상민","국민의힘"
"5UN9725L",21,0.376015782356262,0,"이용","국민의힘"
"UM51067K",21,-0.40055701136589,0,"인재근","더불어민주당"
"FH777496",21,-0.454439997673035,0,"임호선","더불어민주당"
"3C23171A",21,-0.596075177192688,0,"진성준","더불어민주당"
"H5476989",21,-0.337380588054657,0,"한병도","더불어민주당"
"BCQ55105",21,-0.502839803695679,0,"한준호","더불어민주당"
"J9S37905",21,0.505653142929077,0,"황보승희","자유통일당"
"3BC6890E",21,0.730980277061462,0,"김미애","국민의힘"
"6AR6743G",21,0.347571521997452,0,"김희국","국민의힘"
"8X15119P",21,0.803493022918701,0,"윤한홍","국민의힘"
"Z6R3959C",21,0.37853679060936,0,"조해진","국민의힘"
"FGI27280",21,0.463116079568863,0,"하영제","무소속"
"6V37131U",21,-0.383498758077621,0,"고용진","더불어민주당"
"LG63087O",21,0.274422883987427,0,"권영세","국민의힘"
"YKW37422",21,0.13612987101078,0,"권은희","국민의힘"
"LH97552Q",21,0.415041238069534,0,"김도읍","국민의힘"
"KB04377U",21,0.200398817658424,0,"김병욱","국민의힘"
"D0C85236",21,0.412028819322586,0,"박완수","국민의힘"
"MO52543L",21,-0.332685738801956,0,"변재일","더불어민주당"
"CT85313K",21,0.49904277920723,0,"서병수","국민의힘"
"7XY7109I",21,0.485177040100098,0,"성일종","국민의힘"
"IUL4848V",21,0.66111958026886,0,"윤희숙","국민의힘"
"DBA1057Z",21,0.270487934350967,0,"이용호","국민의힘"
"QTW6852F",21,0.42357262969017,0,"이태규","국민의힘"
"LJK4960Z",21,0.534585654735565,0,"정점식","국민의힘"
"YLS4431M",21,0.535423636436462,0,"조수진","국민의힘"
"Y7K5946R",21,0.503463625907898,0,"지성호","국민의힘"
"8VJ8533R",21,0.459125071763992,0,"최연숙","국민의힘"
"GD131760",21,0.23878039419651,0,"홍문표","국민의힘"
"KNM3215T",21,-0.785376965999603,0,"윤미향","무소속"
"TVF3669B",21,0.804993450641632,0,"김태흠","국민의힘"
"9VR65006",21,0.320895940065384,0,"윤영석","국민의힘"
"QUM8288K",21,0.474750310182571,0,"이달곤","국민의힘"
"S9U45255",21,0.416467696428299,0,"이양수","국민의힘"
"L5P27909",21,0.780278623104095,0,"김은혜","국민의힘"
"6EN68926",21,0.625264644622803,0,"송언석","국민의힘"
"9S151177",21,-0.635329902172089,0,"이탄희","더불어민주당"
"FIC9046Z",21,-0.563970029354095,0,"김의겸","더불어민주당"
"F5U2979W",21,0.411398410797119,0,"김학용","국민의힘"
"NLR6572J",21,0.259087443351746,0,"임병헌","국민의힘"
"VHK3402G",21,0.50332248210907,0,"정우택","국민의힘"
"6RM29022",21,0.623209536075592,0,"최재형","국민의힘"
"MQU41854",21,0.486001789569855,0,"조은희","국민의힘"
"JVB6983V",21,0.494122922420502,0,"노용호","국민의힘"
"LBC8144B",21,0.467443078756332,0,"김영선","국민의힘"
"KFM1081G",21,0.503144919872284,0,"장동혁","국민의힘"
"NUB4941Z",21,-0.417082458734512,0,"김한규","더불어민주당"
"6RD62559",21,0.4378821849823,0,"박정하","국민의힘"
"DWK26447",21,0.603225409984589,0,"이인선","국민의힘"
"IUD9392R",21,-0.332013547420502,0,"이재명","더불어민주당"
"YTA7297R",21,0.346359968185425,0,"최영희","국민의힘"
"YOG1280B",21,0.33636486530304,0,"안철수","국민의힘"
"6FS10566",21,-0.797584295272827,0,"강성희","진보당"
"NCO99988",21,-0.494319289922714,0,"허숙정","더불어민주당"
"F0I5053J",21,1,0,"우신구","국민의힘"
